utterance_id,audio_path,transcript,speaker_id,chapter_id
2094-142345-0001,test-clean\2094\142345\2094-142345-0001.flac,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,2094,142345
2094-142345-0002,test-clean\2094\142345\2094-142345-0002.flac,FOR IT IS A SOLID HEAVY HANDSOME DOOR AND MUST ONCE HAVE BEEN IN THE HABIT OF SHUTTING WITH A SONOROUS BANG BEHIND A LIVERIED LACKEY WHO HAD JUST SEEN HIS MASTER AND MISTRESS OFF THE GROUNDS IN A CARRIAGE AND PAIR,2094,142345
2094-142345-0003,test-clean\2094\142345\2094-142345-0003.flac,A LARGE OPEN FIREPLACE WITH RUSTY DOGS IN IT AND A BARE BOARDED FLOOR AT THE FAR END FLEECES OF WOOL STACKED UP IN THE MIDDLE OF THE FLOOR SOME EMPTY CORN BAGS,2094,142345
2094-142345-0004,test-clean\2094\142345\2094-142345-0004.flac,AND WHAT THROUGH THE LEFT HAND WINDOW,2094,142345
2094-142345-0005,test-clean\2094\142345\2094-142345-0005.flac,SEVERAL CLOTHES HORSES A PILLION A SPINNING WHEEL AND AN OLD BOX WIDE OPEN AND STUFFED FULL OF COLOURED RAGS,2094,142345
2094-142345-0006,test-clean\2094\142345\2094-142345-0006.flac,AT THE EDGE OF THIS BOX THERE LIES A GREAT WOODEN DOLL WHICH SO FAR AS MUTILATION IS CONCERNED BEARS A STRONG RESEMBLANCE TO THE FINEST GREEK SCULPTURE AND ESPECIALLY IN THE TOTAL LOSS OF ITS NOSE,2094,142345
2094-142345-0007,test-clean\2094\142345\2094-142345-0007.flac,THE HISTORY OF THE HOUSE IS PLAIN NOW,2094,142345
2094-142345-0008,test-clean\2094\142345\2094-142345-0008.flac,BUT THERE IS ALWAYS A STRONGER SENSE OF LIFE WHEN THE SUN IS BRILLIANT AFTER RAIN AND NOW HE IS POURING DOWN HIS BEAMS AND MAKING SPARKLES AMONG THE WET STRAW AND LIGHTING UP EVERY PATCH OF VIVID GREEN MOSS ON THE RED TILES OF THE COW SHED AND TURNING EVEN THE MUDDY WATER THAT IS HURRYING ALONG THE CHANNEL TO THE DRAIN INTO A MIRROR FOR THE YELLOW BILLED DUCKS WHO ARE SEIZING THE OPPORTUNITY OF GETTING A DRINK WITH AS MUCH BODY IN IT AS POSSIBLE,2094,142345
2094-142345-0009,test-clean\2094\142345\2094-142345-0009.flac,FOR THE GREAT BARN DOORS ARE THROWN WIDE OPEN AND MEN ARE BUSY THERE MENDING THE HARNESS UNDER THE SUPERINTENDENCE OF MISTER GOBY THE WHITTAW OTHERWISE SADDLER WHO ENTERTAINS THEM WITH THE LATEST TREDDLESTON GOSSIP,2094,142345
2094-142345-0010,test-clean\2094\142345\2094-142345-0010.flac,HETTY SORREL OFTEN TOOK THE OPPORTUNITY WHEN HER AUNT'S BACK WAS TURNED OF LOOKING AT THE PLEASING REFLECTION OF HERSELF IN THOSE POLISHED SURFACES FOR THE OAK TABLE WAS USUALLY TURNED UP LIKE A SCREEN AND WAS MORE FOR ORNAMENT THAN FOR USE AND SHE COULD SEE HERSELF SOMETIMES IN THE GREAT ROUND PEWTER DISHES THAT WERE RANGED ON THE SHELVES ABOVE THE LONG DEAL DINNER TABLE OR IN THE HOBS OF THE GRATE WHICH ALWAYS SHONE LIKE JASPER,2094,142345
2094-142345-0011,test-clean\2094\142345\2094-142345-0011.flac,DO NOT SUPPOSE HOWEVER THAT MISSUS POYSER WAS ELDERLY OR SHREWISH IN HER APPEARANCE SHE WAS A GOOD LOOKING WOMAN NOT MORE THAN EIGHT AND THIRTY OF FAIR COMPLEXION AND SANDY HAIR WELL SHAPEN LIGHT FOOTED,2094,142345
2094-142345-0012,test-clean\2094\142345\2094-142345-0012.flac,THE FAMILY LIKENESS BETWEEN HER AND HER NIECE DINAH MORRIS WITH THE CONTRAST BETWEEN HER KEENNESS AND DINAH'S SERAPHIC GENTLENESS OF EXPRESSION MIGHT HAVE SERVED A PAINTER AS AN EXCELLENT SUGGESTION FOR A MARTHA AND MARY,2094,142345
2094-142345-0013,test-clean\2094\142345\2094-142345-0013.flac,HER TONGUE WAS NOT LESS KEEN THAN HER EYE AND WHENEVER A DAMSEL CAME WITHIN EARSHOT SEEMED TO TAKE UP AN UNFINISHED LECTURE AS A BARREL ORGAN TAKES UP A TUNE PRECISELY AT THE POINT WHERE IT HAD LEFT OFF,2094,142345
2094-142345-0014,test-clean\2094\142345\2094-142345-0014.flac,THE FACT THAT IT WAS CHURNING DAY WAS ANOTHER REASON WHY IT WAS INCONVENIENT TO HAVE THE WHITTAWS AND WHY CONSEQUENTLY MISSUS POYSER SHOULD SCOLD MOLLY THE HOUSEMAID WITH UNUSUAL SEVERITY,2094,142345
2094-142345-0015,test-clean\2094\142345\2094-142345-0015.flac,TO ALL APPEARANCE MOLLY HAD GOT THROUGH HER AFTER DINNER WORK IN AN EXEMPLARY MANNER HAD CLEANED HERSELF WITH GREAT DISPATCH AND NOW CAME TO ASK SUBMISSIVELY IF SHE SHOULD SIT DOWN TO HER SPINNING TILL MILKING TIME,2094,142345
2094-142345-0016,test-clean\2094\142345\2094-142345-0016.flac,SPINNING INDEED,2094,142345
2094-142345-0017,test-clean\2094\142345\2094-142345-0017.flac,I NEVER KNEW YOUR EQUALS FOR GALLOWSNESS,2094,142345
2094-142345-0018,test-clean\2094\142345\2094-142345-0018.flac,WHO TAUGHT YOU TO SCRUB A FLOOR I SHOULD LIKE TO KNOW,2094,142345
2094-142345-0019,test-clean\2094\142345\2094-142345-0019.flac,COMB THE WOOL FOR THE WHITTAWS INDEED,2094,142345
2094-142345-0020,test-clean\2094\142345\2094-142345-0020.flac,THAT'S WHAT YOU'D LIKE TO BE DOING IS IT,2094,142345
2094-142345-0021,test-clean\2094\142345\2094-142345-0021.flac,THAT'S THE WAY WITH YOU THAT'S THE ROAD YOU'D ALL LIKE TO GO HEADLONGS TO RUIN,2094,142345
2094-142345-0022,test-clean\2094\142345\2094-142345-0022.flac,MISTER OTTLEY'S INDEED,2094,142345
2094-142345-0023,test-clean\2094\142345\2094-142345-0023.flac,YOU'RE A RARE UN FOR SITTING DOWN TO YOUR WORK A LITTLE WHILE AFTER IT'S TIME TO PUT BY,2094,142345
2094-142345-0024,test-clean\2094\142345\2094-142345-0024.flac,MUNNY MY IRON'S TWITE TOLD PEASE PUT IT DOWN TO WARM,2094,142345
2094-142345-0025,test-clean\2094\142345\2094-142345-0025.flac,COLD IS IT MY DARLING BLESS YOUR SWEET FACE,2094,142345
2094-142345-0026,test-clean\2094\142345\2094-142345-0026.flac,SHE'S GOING TO PUT THE IRONING THINGS AWAY,2094,142345
2094-142345-0027,test-clean\2094\142345\2094-142345-0027.flac,MUNNY I TOULD IKE TO DO INTO DE BARN TO TOMMY TO SEE DE WHITTAWD,2094,142345
2094-142345-0028,test-clean\2094\142345\2094-142345-0028.flac,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,2094,142345
2094-142345-0029,test-clean\2094\142345\2094-142345-0029.flac,DID EVER ANYBODY SEE THE LIKE SCREAMED MISSUS POYSER RUNNING TOWARDS THE TABLE WHEN HER EYE HAD FALLEN ON THE BLUE STREAM,2094,142345
2094-142345-0030,test-clean\2094\142345\2094-142345-0030.flac,TOTTY HOWEVER HAD DESCENDED FROM HER CHAIR WITH GREAT SWIFTNESS AND WAS ALREADY IN RETREAT TOWARDS THE DAIRY WITH A SORT OF WADDLING RUN AND AN AMOUNT OF FAT ON THE NAPE OF HER NECK WHICH MADE HER LOOK LIKE THE METAMORPHOSIS OF A WHITE SUCKLING PIG,2094,142345
2094-142345-0031,test-clean\2094\142345\2094-142345-0031.flac,AND SHE WAS VERY FOND OF YOU TOO AUNT RACHEL,2094,142345
2094-142345-0032,test-clean\2094\142345\2094-142345-0032.flac,I OFTEN HEARD HER TALK OF YOU IN THE SAME SORT OF WAY,2094,142345
2094-142345-0033,test-clean\2094\142345\2094-142345-0033.flac,WHEN SHE HAD THAT BAD ILLNESS AND I WAS ONLY ELEVEN YEARS OLD SHE USED TO SAY YOU'LL HAVE A FRIEND ON EARTH IN YOUR AUNT RACHEL IF I'M TAKEN FROM YOU FOR SHE HAS A KIND HEART AND I'M SURE I'VE FOUND IT SO,2094,142345
2094-142345-0034,test-clean\2094\142345\2094-142345-0034.flac,AND THERE'S LINEN IN THE HOUSE AS I COULD WELL SPARE YOU FOR I'VE GOT LOTS O SHEETING AND TABLE CLOTHING AND TOWELLING AS ISN'T MADE UP,2094,142345
2094-142345-0035,test-clean\2094\142345\2094-142345-0035.flac,BUT NOT MORE THAN WHAT'S IN THE BIBLE AUNT SAID DINAH,2094,142345
2094-142345-0036,test-clean\2094\142345\2094-142345-0036.flac,NAY DEAR AUNT YOU NEVER HEARD ME SAY THAT ALL PEOPLE ARE CALLED TO FORSAKE THEIR WORK AND THEIR FAMILIES,2094,142345
2094-142345-0037,test-clean\2094\142345\2094-142345-0037.flac,WE CAN ALL BE SERVANTS OF GOD WHEREVER OUR LOT IS CAST BUT HE GIVES US DIFFERENT SORTS OF WORK ACCORDING AS HE FITS US FOR IT AND CALLS US TO IT,2094,142345
2094-142345-0038,test-clean\2094\142345\2094-142345-0038.flac,I CAN NO MORE HELP SPENDING MY LIFE IN TRYING TO DO WHAT I CAN FOR THE SOULS OF OTHERS THAN YOU COULD HELP RUNNING IF YOU HEARD LITTLE TOTTY CRYING AT THE OTHER END OF THE HOUSE THE VOICE WOULD GO TO YOUR HEART YOU WOULD THINK THE DEAR CHILD WAS IN TROUBLE OR IN DANGER AND YOU COULDN'T REST WITHOUT RUNNING TO HELP HER AND COMFORT HER,2094,142345
2094-142345-0039,test-clean\2094\142345\2094-142345-0039.flac,I'VE STRONG ASSURANCE THAT NO EVIL WILL HAPPEN TO YOU AND MY UNCLE AND THE CHILDREN FROM ANYTHING I'VE DONE,2094,142345
2094-142345-0040,test-clean\2094\142345\2094-142345-0040.flac,I DIDN'T PREACH WITHOUT DIRECTION,2094,142345
2094-142345-0041,test-clean\2094\142345\2094-142345-0041.flac,DIRECTION,2094,142345
2094-142345-0042,test-clean\2094\142345\2094-142345-0042.flac,I HANNA COMMON PATIENCE WITH YOU,2094,142345
2094-142345-0043,test-clean\2094\142345\2094-142345-0043.flac,BY THIS TIME THE TWO GENTLEMEN HAD REACHED THE PALINGS AND HAD GOT DOWN FROM THEIR HORSES IT WAS PLAIN THEY MEANT TO COME IN,2094,142345
2094-142345-0044,test-clean\2094\142345\2094-142345-0044.flac,SAID MISTER IRWINE WITH HIS STATELY CORDIALITY,2094,142345
2094-142345-0045,test-clean\2094\142345\2094-142345-0045.flac,OH SIR DON'T MENTION IT SAID MISSUS POYSER,2094,142345
2094-142345-0046,test-clean\2094\142345\2094-142345-0046.flac,I DELIGHT IN YOUR KITCHEN,2094,142345
2094-142345-0047,test-clean\2094\142345\2094-142345-0047.flac,POYSER IS NOT AT HOME IS HE,2094,142345
2094-142345-0048,test-clean\2094\142345\2094-142345-0048.flac,SAID CAPTAIN DONNITHORNE SEATING HIMSELF WHERE HE COULD SEE ALONG THE SHORT PASSAGE TO THE OPEN DAIRY DOOR,2094,142345
2094-142345-0049,test-clean\2094\142345\2094-142345-0049.flac,NO SIR HE ISN'T HE'S GONE TO ROSSETER TO SEE MISTER WEST THE FACTOR ABOUT THE WOOL,2094,142345
2094-142345-0050,test-clean\2094\142345\2094-142345-0050.flac,BUT THERE'S FATHER THE BARN SIR IF HE'D BE OF ANY USE,2094,142345
2094-142345-0051,test-clean\2094\142345\2094-142345-0051.flac,NO THANK YOU I'LL JUST LOOK AT THE WHELPS AND LEAVE A MESSAGE ABOUT THEM WITH YOUR SHEPHERD,2094,142345
2094-142345-0052,test-clean\2094\142345\2094-142345-0052.flac,I MUST COME ANOTHER DAY AND SEE YOUR HUSBAND I WANT TO HAVE A CONSULTATION WITH HIM ABOUT HORSES,2094,142345
2094-142345-0053,test-clean\2094\142345\2094-142345-0053.flac,FOR IF HE'S ANYWHERE ON THE FARM WE CAN SEND FOR HIM IN A MINUTE,2094,142345
2094-142345-0054,test-clean\2094\142345\2094-142345-0054.flac,OH SIR SAID MISSUS POYSER RATHER ALARMED YOU WOULDN'T LIKE IT AT ALL,2094,142345
2094-142345-0055,test-clean\2094\142345\2094-142345-0055.flac,BUT YOU KNOW MORE ABOUT THAT THAN I DO SIR,2094,142345
2094-142345-0056,test-clean\2094\142345\2094-142345-0056.flac,I THINK I SHOULD BE DOING YOU A SERVICE TO TURN YOU OUT OF SUCH A PLACE,2094,142345
2094-142345-0057,test-clean\2094\142345\2094-142345-0057.flac,I KNOW HIS FARM IS IN BETTER ORDER THAN ANY OTHER WITHIN TEN MILES OF US AND AS FOR THE KITCHEN HE ADDED SMILING I DON'T BELIEVE THERE'S ONE IN THE KINGDOM TO BEAT IT,2094,142345
2094-142345-0058,test-clean\2094\142345\2094-142345-0058.flac,BY THE BY I'VE NEVER SEEN YOUR DAIRY I MUST SEE YOUR DAIRY MISSUS POYSER,2094,142345
2094-142345-0059,test-clean\2094\142345\2094-142345-0059.flac,THIS MISSUS POYSER SAID BLUSHING AND BELIEVING THAT THE CAPTAIN WAS REALLY INTERESTED IN HER MILK PANS AND WOULD ADJUST HIS OPINION OF HER TO THE APPEARANCE OF HER DAIRY,2094,142345
2094-142345-0060,test-clean\2094\142345\2094-142345-0060.flac,OH I'VE NO DOUBT IT'S IN CAPITAL ORDER,2094,142345
1320-122612-0000,test-clean\1320\122612\1320-122612-0000.flac,SINCE THE PERIOD OF OUR TALE THE ACTIVE SPIRIT OF THE COUNTRY HAS SURROUNDED IT WITH A BELT OF RICH AND THRIVING SETTLEMENTS THOUGH NONE BUT THE HUNTER OR THE SAVAGE IS EVER KNOWN EVEN NOW TO PENETRATE ITS WILD RECESSES,1320,122612
1320-122612-0001,test-clean\1320\122612\1320-122612-0001.flac,THE DEWS WERE SUFFERED TO EXHALE AND THE SUN HAD DISPERSED THE MISTS AND WAS SHEDDING A STRONG AND CLEAR LIGHT IN THE FOREST WHEN THE TRAVELERS RESUMED THEIR JOURNEY,1320,122612
1320-122612-0002,test-clean\1320\122612\1320-122612-0002.flac,AFTER PROCEEDING A FEW MILES THE PROGRESS OF HAWKEYE WHO LED THE ADVANCE BECAME MORE DELIBERATE AND WATCHFUL,1320,122612
1320-122612-0003,test-clean\1320\122612\1320-122612-0003.flac,HE OFTEN STOPPED TO EXAMINE THE TREES NOR DID HE CROSS A RIVULET WITHOUT ATTENTIVELY CONSIDERING THE QUANTITY THE VELOCITY AND THE COLOR OF ITS WATERS,1320,122612
1320-122612-0004,test-clean\1320\122612\1320-122612-0004.flac,DISTRUSTING HIS OWN JUDGMENT HIS APPEALS TO THE OPINION OF CHINGACHGOOK WERE FREQUENT AND EARNEST,1320,122612
1320-122612-0005,test-clean\1320\122612\1320-122612-0005.flac,YET HERE ARE WE WITHIN A SHORT RANGE OF THE SCAROONS AND NOT A SIGN OF A TRAIL HAVE WE CROSSED,1320,122612
1320-122612-0006,test-clean\1320\122612\1320-122612-0006.flac,LET US RETRACE OUR STEPS AND EXAMINE AS WE GO WITH KEENER EYES,1320,122612
1320-122612-0007,test-clean\1320\122612\1320-122612-0007.flac,CHINGACHGOOK HAD CAUGHT THE LOOK AND MOTIONING WITH HIS HAND HE BADE HIM SPEAK,1320,122612
1320-122612-0008,test-clean\1320\122612\1320-122612-0008.flac,THE EYES OF THE WHOLE PARTY FOLLOWED THE UNEXPECTED MOVEMENT AND READ THEIR SUCCESS IN THE AIR OF TRIUMPH THAT THE YOUTH ASSUMED,1320,122612
1320-122612-0009,test-clean\1320\122612\1320-122612-0009.flac,IT WOULD HAVE BEEN MORE WONDERFUL HAD HE SPOKEN WITHOUT A BIDDING,1320,122612
1320-122612-0010,test-clean\1320\122612\1320-122612-0010.flac,SEE SAID UNCAS POINTING NORTH AND SOUTH AT THE EVIDENT MARKS OF THE BROAD TRAIL ON EITHER SIDE OF HIM THE DARK HAIR HAS GONE TOWARD THE FOREST,1320,122612
1320-122612-0011,test-clean\1320\122612\1320-122612-0011.flac,IF A ROCK OR A RIVULET OR A BIT OF EARTH HARDER THAN COMMON SEVERED THE LINKS OF THE CLEW THEY FOLLOWED THE TRUE EYE OF THE SCOUT RECOVERED THEM AT A DISTANCE AND SELDOM RENDERED THE DELAY OF A SINGLE MOMENT NECESSARY,1320,122612
1320-122612-0012,test-clean\1320\122612\1320-122612-0012.flac,EXTINGUISHED BRANDS WERE LYING AROUND A SPRING THE OFFALS OF A DEER WERE SCATTERED ABOUT THE PLACE AND THE TREES BORE EVIDENT MARKS OF HAVING BEEN BROWSED BY THE HORSES,1320,122612
1320-122612-0013,test-clean\1320\122612\1320-122612-0013.flac,A CIRCLE OF A FEW HUNDRED FEET IN CIRCUMFERENCE WAS DRAWN AND EACH OF THE PARTY TOOK A SEGMENT FOR HIS PORTION,1320,122612
1320-122612-0014,test-clean\1320\122612\1320-122612-0014.flac,THE EXAMINATION HOWEVER RESULTED IN NO DISCOVERY,1320,122612
1320-122612-0015,test-clean\1320\122612\1320-122612-0015.flac,THE WHOLE PARTY CROWDED TO THE SPOT WHERE UNCAS POINTED OUT THE IMPRESSION OF A MOCCASIN IN THE MOIST ALLUVION,1320,122612
1320-122612-0016,test-clean\1320\122612\1320-122612-0016.flac,RUN BACK UNCAS AND BRING ME THE SIZE OF THE SINGER'S FOOT,1320,122612
1320-122617-0000,test-clean\1320\122617\1320-122617-0000.flac,NOTWITHSTANDING THE HIGH RESOLUTION OF HAWKEYE HE FULLY COMPREHENDED ALL THE DIFFICULTIES AND DANGER HE WAS ABOUT TO INCUR,1320,122617
1320-122617-0001,test-clean\1320\122617\1320-122617-0001.flac,IN HIS RETURN TO THE CAMP HIS ACUTE AND PRACTISED INTELLECTS WERE INTENTLY ENGAGED IN DEVISING MEANS TO COUNTERACT A WATCHFULNESS AND SUSPICION ON THE PART OF HIS ENEMIES THAT HE KNEW WERE IN NO DEGREE INFERIOR TO HIS OWN,1320,122617
1320-122617-0002,test-clean\1320\122617\1320-122617-0002.flac,IN OTHER WORDS WHILE HE HAD IMPLICIT FAITH IN THE ABILITY OF BALAAM'S ASS TO SPEAK HE WAS SOMEWHAT SKEPTICAL ON THE SUBJECT OF A BEAR'S SINGING AND YET HE HAD BEEN ASSURED OF THE LATTER ON THE TESTIMONY OF HIS OWN EXQUISITE ORGANS,1320,122617
1320-122617-0003,test-clean\1320\122617\1320-122617-0003.flac,THERE WAS SOMETHING IN HIS AIR AND MANNER THAT BETRAYED TO THE SCOUT THE UTTER CONFUSION OF THE STATE OF HIS MIND,1320,122617
1320-122617-0004,test-clean\1320\122617\1320-122617-0004.flac,THE INGENIOUS HAWKEYE WHO RECALLED THE HASTY MANNER IN WHICH THE OTHER HAD ABANDONED HIS POST AT THE BEDSIDE OF THE SICK WOMAN WAS NOT WITHOUT HIS SUSPICIONS CONCERNING THE SUBJECT OF SO MUCH SOLEMN DELIBERATION,1320,122617
1320-122617-0005,test-clean\1320\122617\1320-122617-0005.flac,THE BEAR SHOOK HIS SHAGGY SIDES AND THEN A WELL KNOWN VOICE REPLIED,1320,122617
1320-122617-0006,test-clean\1320\122617\1320-122617-0006.flac,CAN THESE THINGS BE RETURNED DAVID BREATHING MORE FREELY AS THE TRUTH BEGAN TO DAWN UPON HIM,1320,122617
1320-122617-0007,test-clean\1320\122617\1320-122617-0007.flac,COME COME RETURNED HAWKEYE UNCASING HIS HONEST COUNTENANCE THE BETTER TO ASSURE THE WAVERING CONFIDENCE OF HIS COMPANION YOU MAY SEE A SKIN WHICH IF IT BE NOT AS WHITE AS ONE OF THE GENTLE ONES HAS NO TINGE OF RED TO IT THAT THE WINDS OF THE HEAVEN AND THE SUN HAVE NOT BESTOWED NOW LET US TO BUSINESS,1320,122617
1320-122617-0008,test-clean\1320\122617\1320-122617-0008.flac,THE YOUNG MAN IS IN BONDAGE AND MUCH I FEAR HIS DEATH IS DECREED,1320,122617
1320-122617-0009,test-clean\1320\122617\1320-122617-0009.flac,I GREATLY MOURN THAT ONE SO WELL DISPOSED SHOULD DIE IN HIS IGNORANCE AND I HAVE SOUGHT A GOODLY HYMN CAN YOU LEAD ME TO HIM,1320,122617
1320-122617-0010,test-clean\1320\122617\1320-122617-0010.flac,THE TASK WILL NOT BE DIFFICULT RETURNED DAVID HESITATING THOUGH I GREATLY FEAR YOUR PRESENCE WOULD RATHER INCREASE THAN MITIGATE HIS UNHAPPY FORTUNES,1320,122617
1320-122617-0011,test-clean\1320\122617\1320-122617-0011.flac,THE LODGE IN WHICH UNCAS WAS CONFINED WAS IN THE VERY CENTER OF THE VILLAGE AND IN A SITUATION PERHAPS MORE DIFFICULT THAN ANY OTHER TO APPROACH OR LEAVE WITHOUT OBSERVATION,1320,122617
1320-122617-0012,test-clean\1320\122617\1320-122617-0012.flac,FOUR OR FIVE OF THE LATTER ONLY LINGERED ABOUT THE DOOR OF THE PRISON OF UNCAS WARY BUT CLOSE OBSERVERS OF THE MANNER OF THEIR CAPTIVE,1320,122617
1320-122617-0013,test-clean\1320\122617\1320-122617-0013.flac,DELIVERED IN A STRONG TONE OF ASSENT ANNOUNCED THE GRATIFICATION THE SAVAGE WOULD RECEIVE IN WITNESSING SUCH AN EXHIBITION OF WEAKNESS IN AN ENEMY SO LONG HATED AND SO MUCH FEARED,1320,122617
1320-122617-0014,test-clean\1320\122617\1320-122617-0014.flac,THEY DREW BACK A LITTLE FROM THE ENTRANCE AND MOTIONED TO THE SUPPOSED CONJURER TO ENTER,1320,122617
1320-122617-0015,test-clean\1320\122617\1320-122617-0015.flac,BUT THE BEAR INSTEAD OF OBEYING MAINTAINED THE SEAT IT HAD TAKEN AND GROWLED,1320,122617
1320-122617-0016,test-clean\1320\122617\1320-122617-0016.flac,THE CUNNING MAN IS AFRAID THAT HIS BREATH WILL BLOW UPON HIS BROTHERS AND TAKE AWAY THEIR COURAGE TOO CONTINUED DAVID IMPROVING THE HINT HE RECEIVED THEY MUST STAND FURTHER OFF,1320,122617
1320-122617-0017,test-clean\1320\122617\1320-122617-0017.flac,THEN AS IF SATISFIED OF THEIR SAFETY THE SCOUT LEFT HIS POSITION AND SLOWLY ENTERED THE PLACE,1320,122617
1320-122617-0018,test-clean\1320\122617\1320-122617-0018.flac,IT WAS SILENT AND GLOOMY BEING TENANTED SOLELY BY THE CAPTIVE AND LIGHTED BY THE DYING EMBERS OF A FIRE WHICH HAD BEEN USED FOR THE PURPOSED OF COOKERY,1320,122617
1320-122617-0019,test-clean\1320\122617\1320-122617-0019.flac,UNCAS OCCUPIED A DISTANT CORNER IN A RECLINING ATTITUDE BEING RIGIDLY BOUND BOTH HANDS AND FEET BY STRONG AND PAINFUL WITHES,1320,122617
1320-122617-0020,test-clean\1320\122617\1320-122617-0020.flac,THE SCOUT WHO HAD LEFT DAVID AT THE DOOR TO ASCERTAIN THEY WERE NOT OBSERVED THOUGHT IT PRUDENT TO PRESERVE HIS DISGUISE UNTIL ASSURED OF THEIR PRIVACY,1320,122617
1320-122617-0021,test-clean\1320\122617\1320-122617-0021.flac,WHAT SHALL WE DO WITH THE MINGOES AT THE DOOR THEY COUNT SIX AND THIS SINGER IS AS GOOD AS NOTHING,1320,122617
1320-122617-0022,test-clean\1320\122617\1320-122617-0022.flac,THE DELAWARES ARE CHILDREN OF THE TORTOISE AND THEY OUTSTRIP THE DEER,1320,122617
1320-122617-0023,test-clean\1320\122617\1320-122617-0023.flac,UNCAS WHO HAD ALREADY APPROACHED THE DOOR IN READINESS TO LEAD THE WAY NOW RECOILED AND PLACED HIMSELF ONCE MORE IN THE BOTTOM OF THE LODGE,1320,122617
1320-122617-0024,test-clean\1320\122617\1320-122617-0024.flac,BUT HAWKEYE WHO WAS TOO MUCH OCCUPIED WITH HIS OWN THOUGHTS TO NOTE THE MOVEMENT CONTINUED SPEAKING MORE TO HIMSELF THAN TO HIS COMPANION,1320,122617
1320-122617-0025,test-clean\1320\122617\1320-122617-0025.flac,SO UNCAS YOU HAD BETTER TAKE THE LEAD WHILE I WILL PUT ON THE SKIN AGAIN AND TRUST TO CUNNING FOR WANT OF SPEED,1320,122617
1320-122617-0026,test-clean\1320\122617\1320-122617-0026.flac,WELL WHAT CAN'T BE DONE BY MAIN COURAGE IN WAR MUST BE DONE BY CIRCUMVENTION,1320,122617
1320-122617-0027,test-clean\1320\122617\1320-122617-0027.flac,AS SOON AS THESE DISPOSITIONS WERE MADE THE SCOUT TURNED TO DAVID AND GAVE HIM HIS PARTING INSTRUCTIONS,1320,122617
1320-122617-0028,test-clean\1320\122617\1320-122617-0028.flac,MY PURSUITS ARE PEACEFUL AND MY TEMPER I HUMBLY TRUST IS GREATLY GIVEN TO MERCY AND LOVE RETURNED DAVID A LITTLE NETTLED AT SO DIRECT AN ATTACK ON HIS MANHOOD BUT THERE ARE NONE WHO CAN SAY THAT I HAVE EVER FORGOTTEN MY FAITH IN THE LORD EVEN IN THE GREATEST STRAITS,1320,122617
1320-122617-0029,test-clean\1320\122617\1320-122617-0029.flac,IF YOU ARE NOT THEN KNOCKED ON THE HEAD YOUR BEING A NON COMPOSSER WILL PROTECT YOU AND YOU'LL THEN HAVE A GOOD REASON TO EXPECT TO DIE IN YOUR BED,1320,122617
1320-122617-0030,test-clean\1320\122617\1320-122617-0030.flac,SO CHOOSE FOR YOURSELF TO MAKE A RUSH OR TARRY HERE,1320,122617
1320-122617-0031,test-clean\1320\122617\1320-122617-0031.flac,BRAVELY AND GENEROUSLY HAS HE BATTLED IN MY BEHALF AND THIS AND MORE WILL I DARE IN HIS SERVICE,1320,122617
1320-122617-0032,test-clean\1320\122617\1320-122617-0032.flac,KEEP SILENT AS LONG AS MAY BE AND IT WOULD BE WISE WHEN YOU DO SPEAK TO BREAK OUT SUDDENLY IN ONE OF YOUR SHOUTINGS WHICH WILL SERVE TO REMIND THE INDIANS THAT YOU ARE NOT ALTOGETHER AS RESPONSIBLE AS MEN SHOULD BE,1320,122617
1320-122617-0033,test-clean\1320\122617\1320-122617-0033.flac,IF HOWEVER THEY TAKE YOUR SCALP AS I TRUST AND BELIEVE THEY WILL NOT DEPEND ON IT UNCAS AND I WILL NOT FORGET THE DEED BUT REVENGE IT AS BECOMES TRUE WARRIORS AND TRUSTY FRIENDS,1320,122617
1320-122617-0034,test-clean\1320\122617\1320-122617-0034.flac,HOLD SAID DAVID PERCEIVING THAT WITH THIS ASSURANCE THEY WERE ABOUT TO LEAVE HIM I AM AN UNWORTHY AND HUMBLE FOLLOWER OF ONE WHO TAUGHT NOT THE DAMNABLE PRINCIPLE OF REVENGE,1320,122617
1320-122617-0035,test-clean\1320\122617\1320-122617-0035.flac,THEN HEAVING A HEAVY SIGH PROBABLY AMONG THE LAST HE EVER DREW IN PINING FOR A CONDITION HE HAD SO LONG ABANDONED HE ADDED IT IS WHAT I WOULD WISH TO PRACTISE MYSELF AS ONE WITHOUT A CROSS OF BLOOD THOUGH IT IS NOT ALWAYS EASY TO DEAL WITH AN INDIAN AS YOU WOULD WITH A FELLOW CHRISTIAN,1320,122617
1320-122617-0036,test-clean\1320\122617\1320-122617-0036.flac,GOD BLESS YOU FRIEND I DO BELIEVE YOUR SCENT IS NOT GREATLY WRONG WHEN THE MATTER IS DULY CONSIDERED AND KEEPING ETERNITY BEFORE THE EYES THOUGH MUCH DEPENDS ON THE NATURAL GIFTS AND THE FORCE OF TEMPTATION,1320,122617
1320-122617-0037,test-clean\1320\122617\1320-122617-0037.flac,THE DELAWARE DOG HE SAID LEANING FORWARD AND PEERING THROUGH THE DIM LIGHT TO CATCH THE EXPRESSION OF THE OTHER'S FEATURES IS HE AFRAID,1320,122617
